Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
1265,Providence State University,2.6,Masters,Miami,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1266,Providence State University,2.6,Masters,Miami,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1267,Providence State University,2.6,Masters,Miami,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1268,Providence State University,2.6,Masters,Miami,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1269,Providence State University,2.6,Masters,Miami,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1270,Providence State University,2.6,Masters,Miami,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1271,Providence State University,2.6,Masters,Miami,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1272,Providence State University,2.6,Masters,Miami,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1273,Providence State University,2.6,Phd,Chicago,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1274,Providence State University,2.6,Phd,Chicago,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1275,Providence State University,2.6,Phd,Chicago,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1276,Providence State University,2.6,Phd,Chicago,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1277,Providence State University,2.6,Phd,Chicago,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1278,Providence State University,2.6,Phd,Chicago,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1279,Providence State University,2.6,Phd,Chicago,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1280,Providence State University,2.6,Phd,Chicago,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1281,Providence State University,2.6,Bachelors,Chicago,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1282,Providence State University,2.6,Bachelors,Chicago,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1283,Providence State University,2.6,Bachelors,Chicago,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1284,Providence State University,2.6,Bachelors,Chicago,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1285,Providence State University,2.6,Bachelors,Chicago,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1286,Providence State University,2.6,Bachelors,Chicago,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1287,Providence State University,2.6,Bachelors,Chicago,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1288,Providence State University,2.6,Bachelors,Chicago,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1289,Providence State University,2.6,Masters,Chicago,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1290,Providence State University,2.6,Masters,Chicago,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1291,Providence State University,2.6,Masters,Chicago,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1292,Providence State University,2.6,Masters,Chicago,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1293,Providence State University,2.6,Masters,Chicago,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1294,Providence State University,2.6,Masters,Chicago,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1295,Providence State University,2.6,Masters,Chicago,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1296,Providence State University,2.6,Masters,Chicago,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1297,Providence State University,2.6,Phd,Boston,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1298,Providence State University,2.6,Phd,Boston,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1299,Providence State University,2.6,Phd,Boston,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1300,Providence State University,2.6,Phd,Boston,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1301,Providence State University,2.6,Phd,Boston,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1302,Providence State University,2.6,Phd,Boston,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1303,Providence State University,2.6,Phd,Boston,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1304,Providence State University,2.6,Phd,Boston,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1305,Providence State University,2.6,Bachelors,Boston,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1306,Providence State University,2.6,Bachelors,Boston,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1307,Providence State University,2.6,Bachelors,Boston,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1308,Providence State University,2.6,Bachelors,Boston,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1309,Providence State University,2.6,Bachelors,Boston,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1310,Providence State University,2.6,Bachelors,Boston,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1311,Providence State University,2.6,Bachelors,Boston,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1312,Providence State University,2.6,Bachelors,Boston,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1313,Providence State University,2.6,Masters,Boston,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1314,Providence State University,2.6,Masters,Boston,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1315,Providence State University,2.6,Masters,Boston,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1316,Providence State University,2.6,Masters,Boston,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1317,Providence State University,2.6,Masters,Boston,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1318,Providence State University,2.6,Masters,Boston,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1319,Providence State University,2.6,Masters,Boston,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1320,Providence State University,2.6,Masters,Boston,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1321,Providence State University,2.6,Phd,Providence,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1322,Providence State University,2.6,Phd,Providence,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1323,Providence State University,2.6,Phd,Providence,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1324,Providence State University,2.6,Phd,Providence,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1325,Providence State University,2.6,Phd,Providence,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1326,Providence State University,2.6,Phd,Providence,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1327,Providence State University,2.6,Phd,Providence,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1328,Providence State University,2.6,Phd,Providence,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1329,Providence State University,2.6,Bachelors,Providence,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1330,Providence State University,2.6,Bachelors,Providence,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1331,Providence State University,2.6,Bachelors,Providence,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1332,Providence State University,2.6,Bachelors,Providence,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1333,Providence State University,2.6,Bachelors,Providence,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1334,Providence State University,2.6,Bachelors,Providence,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1335,Providence State University,2.6,Bachelors,Providence,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1336,Providence State University,2.6,Bachelors,Providence,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1337,Providence State University,2.6,Masters,Providence,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1338,Providence State University,2.6,Masters,Providence,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1339,Providence State University,2.6,Masters,Providence,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1340,Providence State University,2.6,Masters,Providence,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1341,Providence State University,2.6,Masters,Providence,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1342,Providence State University,2.6,Masters,Providence,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1343,Providence State University,2.6,Masters,Providence,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1344,Providence State University,2.6,Masters,Providence,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1345,Providence School,2.6,Phd,Miami,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1346,Providence School,2.6,Phd,Miami,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1347,Providence School,2.6,Phd,Miami,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1348,Providence School,2.6,Phd,Miami,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1349,Providence School,2.6,Phd,Miami,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1350,Providence School,2.6,Phd,Miami,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1351,Providence School,2.6,Phd,Miami,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1352,Providence School,2.6,Phd,Miami,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1353,Providence School,2.6,Bachelors,Miami,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1354,Providence School,2.6,Bachelors,Miami,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1355,Providence School,2.6,Bachelors,Miami,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1356,Providence School,2.6,Bachelors,Miami,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1357,Providence School,2.6,Bachelors,Miami,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1358,Providence School,2.6,Bachelors,Miami,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1359,Providence School,2.6,Bachelors,Miami,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1360,Providence School,2.6,Bachelors,Miami,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1361,Providence School,2.6,Masters,Miami,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1362,Providence School,2.6,Masters,Miami,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1363,Providence School,2.6,Masters,Miami,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1364,Providence School,2.6,Masters,Miami,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1365,Providence School,2.6,Masters,Miami,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1366,Providence School,2.6,Masters,Miami,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1367,Providence School,2.6,Masters,Miami,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1368,Providence School,2.6,Masters,Miami,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1369,Providence School,2.6,Phd,Chicago,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1370,Providence School,2.6,Phd,Chicago,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1371,Providence School,2.6,Phd,Chicago,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1372,Providence School,2.6,Phd,Chicago,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1373,Providence School,2.6,Phd,Chicago,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1374,Providence School,2.6,Phd,Chicago,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1375,Providence School,2.6,Phd,Chicago,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1376,Providence School,2.6,Phd,Chicago,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1377,Providence School,2.6,Bachelors,Chicago,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1378,Providence School,2.6,Bachelors,Chicago,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1379,Providence School,2.6,Bachelors,Chicago,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1380,Providence School,2.6,Bachelors,Chicago,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1381,Providence School,2.6,Bachelors,Chicago,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1382,Providence School,2.6,Bachelors,Chicago,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1383,Providence School,2.6,Bachelors,Chicago,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1384,Providence School,2.6,Bachelors,Chicago,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1385,Providence School,2.6,Masters,Chicago,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1386,Providence School,2.6,Masters,Chicago,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1387,Providence School,2.6,Masters,Chicago,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1388,Providence School,2.6,Masters,Chicago,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1389,Providence School,2.6,Masters,Chicago,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1390,Providence School,2.6,Masters,Chicago,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1391,Providence School,2.6,Masters,Chicago,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1392,Providence School,2.6,Masters,Chicago,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1393,Providence School,2.6,Phd,Boston,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1394,Providence School,2.6,Phd,Boston,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1395,Providence School,2.6,Phd,Boston,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1396,Providence School,2.6,Phd,Boston,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1397,Providence School,2.6,Phd,Boston,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1398,Providence School,2.6,Phd,Boston,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1399,Providence School,2.6,Phd,Boston,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1400,Providence School,2.6,Phd,Boston,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1401,Providence School,2.6,Bachelors,Boston,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1402,Providence School,2.6,Bachelors,Boston,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1403,Providence School,2.6,Bachelors,Boston,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1404,Providence School,2.6,Bachelors,Boston,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1405,Providence School,2.6,Bachelors,Boston,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1406,Providence School,2.6,Bachelors,Boston,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1407,Providence School,2.6,Bachelors,Boston,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1408,Providence School,2.6,Bachelors,Boston,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1409,Providence School,2.6,Masters,Boston,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1410,Providence School,2.6,Masters,Boston,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1411,Providence School,2.6,Masters,Boston,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1412,Providence School,2.6,Masters,Boston,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1413,Providence School,2.6,Masters,Boston,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1414,Providence School,2.6,Masters,Boston,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1415,Providence School,2.6,Masters,Boston,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1416,Providence School,2.6,Masters,Boston,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1417,Providence School,2.6,Phd,Providence,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1418,Providence School,2.6,Phd,Providence,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1419,Providence School,2.6,Phd,Providence,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1420,Providence School,2.6,Phd,Providence,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1421,Providence School,2.6,Phd,Providence,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1422,Providence School,2.6,Phd,Providence,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1423,Providence School,2.6,Phd,Providence,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1424,Providence School,2.6,Phd,Providence,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1425,Providence School,2.6,Bachelors,Providence,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1426,Providence School,2.6,Bachelors,Providence,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1427,Providence School,2.6,Bachelors,Providence,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1428,Providence School,2.6,Bachelors,Providence,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1429,Providence School,2.6,Bachelors,Providence,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1430,Providence School,2.6,Bachelors,Providence,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1431,Providence School,2.6,Bachelors,Providence,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1432,Providence School,2.6,Bachelors,Providence,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1433,Providence School,2.6,Masters,Providence,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1434,Providence School,2.6,Masters,Providence,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1435,Providence School,2.6,Masters,Providence,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1436,Providence School,2.6,Masters,Providence,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1437,Providence School,2.6,Masters,Providence,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1438,Providence School,2.6,Masters,Providence,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1439,Providence School,2.6,Masters,Providence,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1440,Providence School,2.6,Masters,Providence,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1441,Providence University,2.6,Phd,Miami,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1442,Providence University,2.6,Phd,Miami,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1443,Providence University,2.6,Phd,Miami,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1444,Providence University,2.6,Phd,Miami,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1445,Providence University,2.6,Phd,Miami,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1446,Providence University,2.6,Phd,Miami,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1447,Providence University,2.6,Phd,Miami,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1448,Providence University,2.6,Phd,Miami,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1449,Providence University,2.6,Bachelors,Miami,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1450,Providence University,2.6,Bachelors,Miami,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1451,Providence University,2.6,Bachelors,Miami,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1452,Providence University,2.6,Bachelors,Miami,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1453,Providence University,2.6,Bachelors,Miami,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1454,Providence University,2.6,Bachelors,Miami,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1455,Providence University,2.6,Bachelors,Miami,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1456,Providence University,2.6,Bachelors,Miami,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1457,Providence University,2.6,Masters,Miami,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1458,Providence University,2.6,Masters,Miami,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1459,Providence University,2.6,Masters,Miami,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1460,Providence University,2.6,Masters,Miami,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1461,Providence University,2.6,Masters,Miami,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1462,Providence University,2.6,Masters,Miami,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1463,Providence University,2.6,Masters,Miami,M,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1464,Providence University,2.6,Masters,Miami,F,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1465,Providence University,2.6,Phd,Chicago,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1466,Providence University,2.6,Phd,Chicago,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1467,Providence University,2.6,Phd,Chicago,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1468,Providence University,2.6,Phd,Chicago,F,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1469,Providence University,2.6,Phd,Chicago,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1470,Providence University,2.6,Phd,Chicago,F,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
